sale_id,date,customer_id,product_id,category,quantity,unit_price,discount,total_amount,payment_method,store_location
SALE-000211,2026-01-18 12:33:55,CUS-009239,PROD-0743,Calzado,1,88.78,0.0,88.78,Efectivo,Online
SALE-000212,2026-03-11 21:31:28,CUS-003408,PROD-0226,Tecnología,1,4997.51,0.0,4997.51,Efectivo,San Isidro
SALE-000213,2026-02-20 02:37:48,CUS-007839,PROD-0182,Tecnología,1,922.63,0.0,922.63,Débito,Lima Centro
SALE-000214,2026-01-10 12:44:17,CUS-008647,PROD-0395,Moda,3,82.25,0.0,246.75,Débito,Online
SALE-000215,2026-01-06 04:34:21,CUS-006730,PROD-0195,Tecnología,1,5683.37,0.0,5683.37,Efectivo,Lima Centro
SALE-000216,2026-02-21 06:29:45,CUS-000903,PROD-0650,Hogar,1,809.69,0.0,809.69,App Fpay,Miraflores
SALE-000217,2026-02-09 10:55:40,CUS-009928,PROD-0323,Hogar,1,34.37,0.0,34.37,App Fpay,Lima Centro
SALE-000218,2026-01-30 21:48:19,CUS-005336,PROD-0723,Calzado,1,510.95,0.0,510.95,Débito,San Isidro
SALE-000219,2026-03-15 02:49:55,CUS-002974,PROD-0185,Moda,1,236.86,0.0,236.86,App Fpay,Miraflores
SALE-000220,2026-01-08 14:35:27,CUS-003914,PROD-0832,Electrohogar,1,3086.18,0.0,3086.18,App Fpay,Miraflores
SALE-000221,2026-01-28 08:20:01,CUS-002968,PROD-0023,Hogar,1,1112.59,0.15,945.7,Tarjeta CMR,Online
SALE-000222,2026-04-08 16:42:06,CUS-004961,PROD-0257,Calzado,1,357.01,0.0,357.01,Débito,Miraflores
SALE-000223,2026-04-15 21:18:06,CUS-008052,PROD-0751,Calzado,1,221.13,0.15,187.96,Débito,San Isidro
SALE-000224,2026-02-11 12:12:20,CUS-000397,PROD-0042,Calzado,1,556.74,0.0,556.74,App Fpay,Miraflores
SALE-000225,2026-01-08 12:24:25,CUS-008575,PROD-0237,Moda,1,110.49,0.0,110.49,Efectivo,Online
SALE-000226,2026-02-28 09:04:34,CUS-001697,PROD-0506,Moda,1,154.48,0.0,154.48,Tarjeta CMR,Online
SALE-000227,2026-02-14 20:09:27,CUS-005703,PROD-0898,Calzado,1,181.61,0.0,181.61,Débito,San Isidro
SALE-000228,2026-03-01 00:17:51,CUS-008857,PROD-0190,Electrohogar,2,3733.68,0.0,7467.36,App Fpay,San Isidro
SALE-000229,2026-04-01 13:27:54,CUS-007371,PROD-0699,Hogar,1,564.89,0.0,564.89,Débito,Miraflores
SALE-000230,2026-01-11 06:38:13,CUS-002613,PROD-0727,Tecnología,1,5819.74,0.0,5819.74,Efectivo,San Isidro
SALE-000231,2026-01-16 21:04:02,CUS-009148,PROD-0923,Calzado,1,173.56,0.15,147.53,Efectivo,Miraflores
SALE-000232,2026-03-01 00:55:25,CUS-001958,PROD-0849,Hogar,1,86.69,0.0,86.69,Efectivo,Miraflores
SALE-000233,2026-01-18 21:39:49,CUS-009958,PROD-0500,Electrohogar,2,3685.03,0.0,7370.06,Tarjeta CMR,San Isidro
SALE-000234,2026-02-26 10:15:37,CUS-009380,PROD-0910,Moda,1,214.04,0.0,214.04,Débito,Miraflores
SALE-000235,2026-01-23 15:48:12,CUS-008871,PROD-0847,Moda,2,334.35,0.0,668.7,App Fpay,Miraflores
SALE-000236,2026-03-17 04:46:31,CUS-004887,PROD-0200,Calzado,3,219.17,0.0,657.51,Efectivo,Online
SALE-000237,2026-03-22 11:06:44,CUS-003376,PROD-0928,Moda,1,75.93,0.0,75.93,Efectivo,San Isidro
SALE-000238,2026-03-22 20:35:16,CUS-005559,PROD-0709,Calzado,3,290.04,0.0,870.12,Tarjeta CMR,San Isidro
SALE-000239,2026-01-19 04:18:55,CUS-008269,PROD-0253,Tecnología,3,3693.03,0.15,9417.23,Tarjeta CMR,San Isidro
SALE-000240,2026-01-15 02:07:19,CUS-006959,PROD-0730,Moda,1,54.61,0.0,54.61,Efectivo,San Isidro
SALE-000241,2026-04-07 08:33:22,CUS-003533,PROD-0561,Calzado,1,216.13,0.0,216.13,Efectivo,Online
SALE-000242,2026-01-01 00:02:35,CUS-005133,PROD-0479,Moda,1,29.72,0.0,29.72,Débito,San Isidro
SALE-000243,2026-02-12 20:09:18,CUS-005630,PROD-0016,Hogar,2,381.16,0.0,762.32,Débito,Miraflores
SALE-000244,2026-04-14 10:34:39,CUS-009009,PROD-0855,Electrohogar,2,1241.94,0.0,2483.88,Débito,San Isidro
SALE-000245,2026-04-29 07:49:30,CUS-000646,PROD-0042,Calzado,1,556.74,0.15,473.23,Tarjeta CMR,Lima Centro
SALE-000246,2026-04-30 12:27:27,CUS-004626,PROD-0190,Electrohogar,3,3733.68,0.15,9520.88,App Fpay,Lima Centro
SALE-000247,2026-02-24 07:53:00,CUS-003198,PROD-0918,Calzado,1,118.8,0.0,118.8,App Fpay,Miraflores
SALE-000248,2026-04-11 17:57:52,CUS-005919,PROD-0601,Electrohogar,2,1722.52,0.0,3445.04,App Fpay,San Isidro
SALE-000249,2026-04-25 03:31:59,CUS-001545,PROD-0623,Moda,2,208.13,0.0,416.26,Efectivo,Online
SALE-000250,2026-05-08 05:58:16,CUS-008272,PROD-0734,Tecnología,1,430.46,0.0,430.46,App Fpay,Online
SALE-000251,2026-04-28 15:02:33,CUS-003016,PROD-0488,Hogar,1,1051.15,0.0,1051.15,Débito,Miraflores
SALE-000252,2026-01-12 04:11:37,CUS-007535,PROD-0023,Hogar,4,1112.59,0.15,3782.81,Tarjeta CMR,San Isidro
SALE-000253,2026-04-12 02:40:52,CUS-006435,PROD-0859,Calzado,1,476.88,0.0,476.88,Tarjeta CMR,San Isidro
SALE-000254,2026-03-30 13:48:02,CUS-004732,PROD-0005,Hogar,1,664.16,0.0,664.16,Efectivo,Lima Centro
SALE-000255,2026-05-10 18:15:08,CUS-003713,PROD-0173,Electrohogar,1,3889.24,0.0,3889.24,Débito,Lima Centro
SALE-000256,2026-04-29 14:44:25,CUS-004313,PROD-0476,Moda,1,202.46,0.0,202.46,Tarjeta CMR,Miraflores
SALE-000257,2026-03-16 18:13:57,CUS-002510,PROD-0463,Tecnología,2,213.16,0.0,426.32,Tarjeta CMR,Miraflores
SALE-000258,2026-04-05 16:53:15,CUS-003677,PROD-0085,Calzado,2,238.55,0.15,405.54,Tarjeta CMR,Online
SALE-000259,2026-01-13 07:10:53,CUS-006406,PROD-0466,Electrohogar,1,3144.03,0.0,3144.03,Tarjeta CMR,San Isidro
SALE-000260,2026-03-23 15:36:17,CUS-002260,PROD-0767,Tecnología,2,3778.54,0.0,7557.08,Efectivo,San Isidro
SALE-000261,2026-02-21 23:49:27,CUS-006433,PROD-0861,Calzado,1,276.97,0.15,235.42,Efectivo,San Isidro
SALE-000262,2026-03-29 23:16:36,CUS-000796,PROD-0625,Hogar,1,724.88,0.0,724.88,App Fpay,Online
SALE-000263,2026-02-21 17:42:25,CUS-002641,PROD-0462,Moda,1,64.41,0.0,64.41,Débito,Lima Centro
SALE-000264,2026-02-07 17:49:58,CUS-009438,PROD-0790,Tecnología,1,5655.67,0.0,5655.67,Débito,Miraflores
SALE-000265,2026-04-27 17:33:03,CUS-006913,PROD-0261,Hogar,1,87.38,0.0,87.38,Débito,Miraflores
SALE-000266,2026-03-08 04:50:22,CUS-000508,PROD-0156,Electrohogar,1,4301.77,0.0,4301.77,Tarjeta CMR,San Isidro
SALE-000267,2026-01-07 21:34:32,CUS-003762,PROD-0806,Tecnología,1,6642.77,0.0,6642.77,Tarjeta CMR,San Isidro
SALE-000268,2026-02-15 09:37:43,CUS-006900,PROD-0851,Electrohogar,2,4175.61,0.0,8351.22,App Fpay,Miraflores
SALE-000269,2026-04-28 13:38:23,CUS-005152,PROD-0311,Calzado,1,127.77,0.15,108.6,Efectivo,San Isidro
SALE-000270,2026-03-22 23:45:52,CUS-001496,PROD-0835,Moda,3,100.18,0.0,300.54,Efectivo,Online
SALE-000271,2026-02-22 17:48:18,CUS-003418,PROD-0345,Tecnología,3,4632.7,0.15,11813.38,App Fpay,Miraflores
SALE-000272,2026-03-17 00:47:02,CUS-001205,PROD-0437,Calzado,1,471.87,0.15,401.09,App Fpay,Online
SALE-000273,2026-02-10 20:21:49,CUS-006605,PROD-0075,Electrohogar,1,2689.42,0.0,2689.42,Débito,Lima Centro
SALE-000274,2026-02-28 15:36:39,CUS-007357,PROD-0017,Moda,2,145.7,0.15,247.69,Débito,Lima Centro
SALE-000275,2026-05-10 14:23:41,CUS-004097,PROD-0891,Moda,3,129.91,0.15,331.27,Tarjeta CMR,Lima Centro
SALE-000276,2026-04-14 19:22:04,CUS-007889,PROD-0327,Moda,1,114.81,0.0,114.81,Tarjeta CMR,Online
SALE-000277,2026-04-17 15:02:19,CUS-004559,PROD-0222,Electrohogar,1,2723.06,0.0,2723.06,App Fpay,Online
SALE-000278,2026-01-27 06:03:23,CUS-008860,PROD-0294,Calzado,4,84.95,0.0,339.8,Efectivo,Miraflores
SALE-000279,2026-03-11 09:25:44,CUS-000403,PROD-0788,Electrohogar,1,4120.07,0.15,3502.06,Débito,Lima Centro
SALE-000280,2026-02-20 21:38:55,CUS-002608,PROD-0315,Moda,1,259.23,0.15,220.35,Débito,Online
SALE-000281,2026-01-17 09:42:24,CUS-000754,PROD-0587,Hogar,1,832.9,0.15,707.96,Débito,Online
SALE-000282,2026-01-11 08:43:06,CUS-006015,PROD-0390,Hogar,1,501.37,0.0,501.37,Efectivo,Online
SALE-000283,2026-02-16 21:29:10,CUS-001715,PROD-0139,Calzado,1,297.3,0.0,297.3,Tarjeta CMR,Lima Centro
SALE-000284,2026-01-28 21:48:08,CUS-000679,PROD-0645,Hogar,1,280.05,0.0,280.05,Tarjeta CMR,Online
SALE-000285,2026-03-28 19:12:32,CUS-004729,PROD-0994,Tecnología,2,6662.38,0.0,13324.76,Débito,San Isidro
SALE-000286,2026-04-17 07:47:07,CUS-007207,PROD-0727,Tecnología,1,5819.74,0.15,4946.78,Efectivo,San Isidro
SALE-000287,2026-01-11 03:21:09,CUS-000923,PROD-0641,Electrohogar,2,2609.9,0.15,4436.83,Débito,Miraflores
SALE-000288,2026-03-06 15:52:01,CUS-000107,PROD-0894,Tecnología,1,3592.7,0.0,3592.7,Efectivo,Online
SALE-000289,2026-04-16 07:41:21,CUS-006993,PROD-0616,Moda,1,281.55,0.15,239.32,App Fpay,Online
SALE-000290,2026-02-21 07:47:34,CUS-005563,PROD-0575,Moda,1,67.26,0.0,67.26,Efectivo,Miraflores
SALE-000291,2026-03-17 01:02:11,CUS-003282,PROD-0284,Calzado,1,566.26,0.0,566.26,Débito,San Isidro
SALE-000292,2026-03-06 07:11:55,CUS-005775,PROD-0548,Electrohogar,1,1471.81,0.0,1471.81,Efectivo,Lima Centro
SALE-000293,2026-03-09 08:13:53,CUS-008456,PROD-0116,Moda,1,224.1,0.15,190.48,Efectivo,Lima Centro
SALE-000294,2026-03-03 22:08:52,CUS-007600,PROD-0773,Tecnología,1,580.96,0.0,580.96,Débito,Lima Centro
SALE-000295,2026-02-04 20:41:06,CUS-005717,PROD-0260,Tecnología,1,1092.55,0.15,928.67,Tarjeta CMR,Miraflores
SALE-000296,2026-01-22 06:02:38,CUS-007000,PROD-0143,Hogar,2,986.54,0.0,1973.08,Débito,Miraflores
SALE-000297,2026-04-14 16:20:03,CUS-000650,PROD-0771,Tecnología,2,4540.4,0.0,9080.8,Tarjeta CMR,Miraflores
SALE-000298,2026-02-04 22:17:59,CUS-000087,PROD-0371,Tecnología,1,985.95,0.0,985.95,Tarjeta CMR,Online
SALE-000299,2026-02-01 08:54:44,CUS-003837,PROD-0562,Tecnología,2,5174.48,0.0,10348.96,App Fpay,Miraflores
SALE-000300,2026-02-09 12:55:20,CUS-006193,PROD-0072,Tecnología,3,1246.46,0.15,3178.47,Efectivo,San Isidro
SALE-000301,2026-03-21 23:16:42,CUS-001616,PROD-0434,Electrohogar,1,846.38,0.0,846.38,Débito,Online
SALE-000302,2026-03-26 22:28:54,CUS-002766,PROD-0566,Tecnología,1,6527.89,0.15,5548.71,Efectivo,Lima Centro
SALE-000303,2026-04-26 23:16:46,CUS-006070,PROD-0445,Moda,3,334.33,0.15,852.54,Efectivo,Lima Centro
SALE-000304,2026-03-23 02:13:41,CUS-008498,PROD-0920,Electrohogar,2,3725.22,0.15,6332.87,Tarjeta CMR,Lima Centro
SALE-000305,2026-03-16 06:44:03,CUS-001239,PROD-0428,Moda,1,317.09,0.0,317.09,Efectivo,Lima Centro
SALE-000306,2026-02-02 18:01:41,CUS-004349,PROD-0261,Hogar,1,87.38,0.15,74.27,Efectivo,Miraflores
SALE-000307,2026-03-01 14:06:34,CUS-006483,PROD-0100,Moda,2,244.17,0.0,488.34,Efectivo,Online
SALE-000308,2026-05-05 19:34:42,CUS-003608,PROD-0798,Moda,1,257.62,0.0,257.62,Efectivo,Miraflores
SALE-000309,2026-02-05 05:57:17,CUS-004475,PROD-0824,Hogar,1,337.64,0.0,337.64,Tarjeta CMR,Online
SALE-000310,2026-05-06 10:52:43,CUS-004227,PROD-0787,Moda,1,257.64,0.0,257.64,Efectivo,San Isidro
SALE-000311,2026-02-22 05:47:06,CUS-003782,PROD-0435,Tecnología,1,3214.85,0.15,2732.62,App Fpay,San Isidro
SALE-000312,2026-01-09 15:59:40,CUS-000773,PROD-0648,Electrohogar,1,2028.41,0.0,2028.41,App Fpay,San Isidro
SALE-000313,2026-04-18 09:31:38,CUS-008263,PROD-0672,Moda,1,67.26,0.0,67.26,Débito,Lima Centro
SALE-000314,2026-02-24 17:03:31,CUS-009905,PROD-0071,Calzado,1,377.24,0.15,320.65,Débito,Online
SALE-000315,2026-02-10 03:54:42,CUS-004378,PROD-0049,Calzado,1,156.11,0.0,156.11,Efectivo,Lima Centro
SALE-000316,2026-01-06 22:48:06,CUS-006124,PROD-0041,Electrohogar,1,3825.61,0.0,3825.61,Débito,Miraflores
SALE-000317,2026-03-09 17:09:28,CUS-004161,PROD-0125,Moda,1,216.98,0.15,184.43,Débito,Online
SALE-000318,2026-02-01 09:44:04,CUS-001595,PROD-0398,Tecnología,3,4391.65,0.0,13174.95,Efectivo,Online
SALE-000319,2026-02-03 15:06:42,CUS-005972,PROD-0683,Electrohogar,1,667.16,0.0,667.16,Débito,Lima Centro
SALE-000320,2026-03-30 06:07:53,CUS-006073,PROD-0625,Hogar,3,724.88,0.0,2174.64,Débito,Lima Centro
SALE-000321,2026-05-08 03:14:42,CUS-002527,PROD-0477,Electrohogar,1,964.63,0.0,964.63,Efectivo,Online
SALE-000322,2026-01-18 16:39:18,CUS-008123,PROD-0443,Electrohogar,4,1522.95,0.0,6091.8,Tarjeta CMR,Miraflores
SALE-000323,2026-04-29 04:13:15,CUS-002297,PROD-0154,Hogar,3,384.95,0.0,1154.85,Débito,Miraflores
SALE-000324,2026-05-01 09:19:11,CUS-001706,PROD-0914,Calzado,1,226.87,0.15,192.84,Tarjeta CMR,San Isidro
SALE-000325,2026-02-20 23:31:59,CUS-005491,PROD-0493,Calzado,2,178.89,0.0,357.78,Débito,Online
SALE-000326,2026-02-14 14:31:15,CUS-005126,PROD-0119,Hogar,1,822.46,0.15,699.09,App Fpay,Lima Centro
SALE-000327,2026-01-13 03:27:46,CUS-007502,PROD-0907,Moda,1,339.65,0.0,339.65,Efectivo,San Isidro
SALE-000328,2026-01-13 21:49:47,CUS-009788,PROD-0379,Calzado,2,138.83,0.0,277.66,Efectivo,San Isidro
SALE-000329,2026-04-13 15:38:34,CUS-009752,PROD-0365,Electrohogar,1,1054.75,0.0,1054.75,Débito,Online
SALE-000330,2026-03-07 12:27:22,CUS-006519,PROD-0160,Moda,1,73.29,0.15,62.3,Tarjeta CMR,Lima Centro
SALE-000331,2026-02-04 01:52:04,CUS-008628,PROD-0333,Electrohogar,4,3706.94,0.0,14827.76,Tarjeta CMR,San Isidro
SALE-000332,2026-02-03 17:49:17,CUS-002441,PROD-0116,Moda,1,224.1,0.15,190.48,Débito,Miraflores
SALE-000333,2026-01-24 21:02:15,CUS-002311,PROD-0690,Moda,3,66.23,0.0,198.69,Tarjeta CMR,Lima Centro
SALE-000334,2026-05-03 18:48:41,CUS-003039,PROD-0013,Hogar,1,770.7,0.0,770.7,Débito,San Isidro
SALE-000335,2026-02-24 06:54:41,CUS-007098,PROD-0462,Moda,1,64.41,0.0,64.41,Efectivo,Online
SALE-000336,2026-01-16 02:06:41,CUS-004220,PROD-0078,Electrohogar,1,2307.28,0.0,2307.28,App Fpay,Online
SALE-000337,2026-04-05 20:46:28,CUS-004909,PROD-0952,Hogar,1,393.66,0.0,393.66,App Fpay,Lima Centro
SALE-000338,2026-01-05 03:05:43,CUS-009935,PROD-0868,Moda,1,144.38,0.0,144.38,Tarjeta CMR,Online
SALE-000339,2026-03-04 21:20:52,CUS-005907,PROD-0993,Calzado,1,99.33,0.0,99.33,Débito,Miraflores
SALE-000340,2026-04-17 19:52:34,CUS-007882,PROD-0508,Electrohogar,3,1605.8,0.0,4817.4,App Fpay,San Isidro
SALE-000341,2026-01-12 12:56:31,CUS-006856,PROD-0170,Tecnología,1,1303.03,0.0,1303.03,App Fpay,Lima Centro
SALE-000342,2026-02-18 02:55:48,CUS-002092,PROD-0581,Moda,2,278.17,0.0,556.34,Tarjeta CMR,San Isidro
SALE-000343,2026-01-10 04:06:07,CUS-009621,PROD-0046,Calzado,2,568.87,0.0,1137.74,App Fpay,Online
SALE-000344,2026-01-04 23:07:55,CUS-000152,PROD-0679,Hogar,1,450.09,0.0,450.09,Débito,Online
SALE-000345,2026-01-08 10:31:38,CUS-008868,PROD-0914,Calzado,1,226.87,0.0,226.87,App Fpay,San Isidro
SALE-000346,2026-05-11 18:33:41,CUS-002373,PROD-0625,Hogar,2,724.88,0.0,1449.76,Tarjeta CMR,San Isidro
SALE-000347,2026-04-05 03:05:46,CUS-001395,PROD-0916,Moda,1,331.56,0.0,331.56,Tarjeta CMR,San Isidro
SALE-000348,2026-03-06 20:36:29,CUS-000034,PROD-0232,Calzado,1,422.1,0.0,422.1,Tarjeta CMR,San Isidro
SALE-000349,2026-03-23 22:30:35,CUS-008526,PROD-0995,Moda,2,189.14,0.0,378.28,Débito,Online
SALE-000350,2026-04-29 11:07:54,CUS-008509,PROD-0675,Calzado,1,117.75,0.15,100.09,Efectivo,Lima Centro
SALE-000351,2026-03-05 11:27:16,CUS-006864,PROD-0974,Tecnología,2,3063.11,0.0,6126.22,Tarjeta CMR,Lima Centro
SALE-000352,2026-03-31 05:44:07,CUS-004478,PROD-0076,Tecnología,4,4601.17,0.0,18404.68,Tarjeta CMR,Online
SALE-000353,2026-04-08 11:01:56,CUS-006081,PROD-0235,Moda,1,298.31,0.0,298.31,App Fpay,Miraflores
SALE-000354,2026-02-04 11:54:45,CUS-005526,PROD-0665,Electrohogar,1,579.54,0.0,579.54,App Fpay,San Isidro
SALE-000355,2026-04-05 02:46:44,CUS-000213,PROD-0534,Electrohogar,2,1512.08,0.0,3024.16,Débito,San Isidro
SALE-000356,2026-01-29 06:56:39,CUS-001440,PROD-0548,Electrohogar,3,1471.81,0.0,4415.43,Efectivo,Online
SALE-000357,2026-01-17 18:43:29,CUS-001852,PROD-0607,Tecnología,3,2852.33,0.0,8556.99,Tarjeta CMR,Lima Centro
SALE-000358,2026-02-14 21:51:23,CUS-004402,PROD-0022,Hogar,2,321.49,0.0,642.98,Débito,Online
SALE-000359,2026-03-13 06:27:17,CUS-000007,PROD-0365,Electrohogar,2,1054.75,0.0,2109.5,Tarjeta CMR,Online
SALE-000360,2026-01-13 19:02:50,CUS-004237,PROD-0722,Calzado,1,226.29,0.0,226.29,App Fpay,Online
SALE-000361,2026-01-07 12:23:15,CUS-000189,PROD-0293,Moda,1,121.16,0.15,102.99,Débito,Miraflores
SALE-000362,2026-02-28 23:14:11,CUS-003739,PROD-0677,Moda,1,101.68,0.0,101.68,Efectivo,Online
SALE-000363,2026-02-28 05:33:33,CUS-009215,PROD-0280,Calzado,1,190.61,0.0,190.61,Efectivo,Lima Centro
SALE-000364,2026-05-05 00:05:09,CUS-007573,PROD-0517,Tecnología,1,6578.79,0.0,6578.79,Tarjeta CMR,Miraflores
SALE-000365,2026-02-07 17:18:11,CUS-007653,PROD-0129,Electrohogar,2,1002.73,0.0,2005.46,Débito,Miraflores
SALE-000366,2026-03-29 01:36:51,CUS-001678,PROD-0917,Calzado,1,168.04,0.15,142.83,App Fpay,Lima Centro
SALE-000367,2026-04-03 23:57:58,CUS-007354,PROD-0459,Moda,1,95.75,0.15,81.39,Débito,Online
SALE-000368,2026-02-21 00:55:42,CUS-000060,PROD-0638,Hogar,3,976.99,0.0,2930.97,App Fpay,Miraflores
SALE-000369,2026-05-06 15:19:58,CUS-004271,PROD-0921,Moda,1,232.87,0.0,232.87,App Fpay,Online
SALE-000370,2026-01-03 07:23:07,CUS-009816,PROD-0653,Electrohogar,2,3781.97,0.0,7563.94,Débito,Miraflores
SALE-000371,2026-01-13 01:52:39,CUS-003999,PROD-0643,Tecnología,2,4493.11,0.0,8986.22,App Fpay,Miraflores
SALE-000372,2026-03-14 20:05:34,CUS-007529,PROD-0310,Moda,1,72.12,0.0,72.12,Débito,Miraflores
SALE-000373,2026-05-07 00:11:19,CUS-007141,PROD-0027,Electrohogar,1,3369.23,0.0,3369.23,Débito,Lima Centro
SALE-000374,2026-03-17 06:18:49,CUS-008375,PROD-0387,Calzado,1,575.7,0.0,575.7,Efectivo,San Isidro
SALE-000375,2026-04-29 19:23:55,CUS-005083,PROD-0669,Tecnología,3,3536.88,0.0,10610.64,Débito,Miraflores
SALE-000376,2026-03-18 08:44:33,CUS-001711,PROD-0012,Moda,2,287.45,0.0,574.9,Tarjeta CMR,Miraflores
SALE-000377,2026-02-22 05:32:52,CUS-008857,PROD-0965,Calzado,2,291.11,0.0,582.22,Débito,Miraflores
SALE-000378,2026-03-23 00:08:41,CUS-002040,PROD-0438,Electrohogar,1,582.37,0.0,582.37,Efectivo,Miraflores
SALE-000379,2026-04-25 17:19:53,CUS-009990,PROD-0265,Calzado,1,167.51,0.15,142.38,Efectivo,Online
SALE-000380,2026-01-31 01:16:04,CUS-009949,PROD-0230,Electrohogar,3,1241.03,0.0,3723.09,App Fpay,San Isidro
SALE-000381,2026-04-23 09:18:48,CUS-008583,PROD-0460,Hogar,1,538.5,0.0,538.5,Tarjeta CMR,San Isidro
SALE-000382,2026-02-11 20:25:59,CUS-001724,PROD-0652,Electrohogar,2,2350.24,0.0,4700.48,App Fpay,Lima Centro
SALE-000383,2026-01-05 11:01:50,CUS-007451,PROD-0825,Calzado,1,119.45,0.0,119.45,Efectivo,Online
SALE-000384,2026-04-16 02:04:13,CUS-002348,PROD-0261,Hogar,2,87.38,0.0,174.76,Tarjeta CMR,San Isidro
SALE-000385,2026-03-23 05:02:06,CUS-003441,PROD-0148,Tecnología,2,6505.16,0.0,13010.32,Tarjeta CMR,Lima Centro
SALE-000386,2026-01-30 00:55:55,CUS-009637,PROD-0209,Calzado,1,552.44,0.0,552.44,Efectivo,Miraflores
SALE-000387,2026-04-30 01:29:07,CUS-006341,PROD-0421,Calzado,1,598.7,0.0,598.7,Tarjeta CMR,Online
SALE-000388,2026-01-23 00:10:58,CUS-005521,PROD-0592,Electrohogar,4,2873.42,0.0,11493.68,Tarjeta CMR,San Isidro
SALE-000389,2026-04-12 08:07:18,CUS-007892,PROD-0167,Electrohogar,3,1067.57,0.0,3202.71,Efectivo,Lima Centro
SALE-000390,2026-05-01 02:59:06,CUS-008261,PROD-0022,Hogar,1,321.49,0.15,273.27,App Fpay,San Isidro
SALE-000391,2026-02-12 18:35:18,CUS-003981,PROD-0053,Tecnología,1,1021.57,0.0,1021.57,Débito,San Isidro
SALE-000392,2026-04-12 10:35:27,CUS-005626,PROD-0903,Calzado,4,220.71,0.0,882.84,App Fpay,Online
SALE-000393,2026-01-31 19:58:59,CUS-002038,PROD-0128,Tecnología,1,4409.0,0.15,3747.65,Débito,Lima Centro
SALE-000394,2026-04-25 06:58:53,CUS-004321,PROD-0826,Calzado,2,446.68,0.0,893.36,Tarjeta CMR,Online
SALE-000395,2026-01-07 13:05:49,CUS-001807,PROD-0317,Calzado,1,439.04,0.0,439.04,Tarjeta CMR,Miraflores
SALE-000396,2026-01-29 13:45:41,CUS-003076,PROD-0246,Moda,2,241.04,0.0,482.08,Efectivo,Lima Centro
SALE-000397,2026-04-26 20:21:59,CUS-009410,PROD-0575,Moda,2,67.26,0.15,114.34,Débito,Online
SALE-000398,2026-02-03 14:03:37,CUS-000838,PROD-0682,Moda,1,98.89,0.0,98.89,Débito,Lima Centro
SALE-000399,2026-03-01 15:59:32,CUS-003455,PROD-0738,Electrohogar,1,603.82,0.0,603.82,Débito,Lima Centro
SALE-000400,2026-03-15 18:59:02,CUS-008329,PROD-0574,Moda,1,163.47,0.0,163.47,App Fpay,Online
SALE-000401,2026-02-19 10:49:03,CUS-006644,PROD-0550,Calzado,1,576.65,0.0,576.65,Débito,Online
SALE-000402,2026-02-23 13:16:32,CUS-004909,PROD-0466,Electrohogar,1,3144.03,0.0,3144.03,Efectivo,Miraflores
SALE-000403,2026-03-25 10:02:57,CUS-002545,PROD-0156,Electrohogar,1,4301.77,0.0,4301.77,Efectivo,Miraflores
SALE-000404,2026-01-03 21:29:30,CUS-009053,PROD-0848,Calzado,1,593.66,0.0,593.66,Tarjeta CMR,San Isidro
SALE-000405,2026-03-15 18:17:07,CUS-002781,PROD-0204,Tecnología,1,4016.84,0.15,3414.31,App Fpay,Miraflores
SALE-000406,2026-02-28 05:40:35,CUS-006428,PROD-0455,Hogar,1,229.82,0.0,229.82,Débito,Lima Centro
SALE-000407,2026-01-09 12:26:17,CUS-006355,PROD-0054,Hogar,1,1148.29,0.0,1148.29,App Fpay,San Isidro
SALE-000408,2026-01-28 16:14:07,CUS-007836,PROD-0329,Hogar,2,212.14,0.0,424.28,Débito,Lima Centro
SALE-000409,2026-01-21 12:48:12,CUS-005089,PROD-0955,Hogar,1,117.8,0.15,100.13,Débito,Lima Centro
SALE-000410,2026-03-27 16:06:07,CUS-000554,PROD-0727,Tecnología,2,5819.74,0.0,11639.48,Débito,Online
SALE-000411,2026-01-14 13:09:42,CUS-006343,PROD-0084,Hogar,1,505.69,0.0,505.69,Débito,Miraflores
SALE-000412,2026-03-19 02:29:39,CUS-009928,PROD-0155,Calzado,1,159.97,0.0,159.97,Tarjeta CMR,Online
SALE-000413,2026-04-19 07:45:35,CUS-007230,PROD-0234,Calzado,1,212.78,0.0,212.78,Débito,Lima Centro
SALE-000414,2026-03-10 00:03:02,CUS-002143,PROD-0537,Hogar,1,864.79,0.0,864.79,App Fpay,Online
SALE-000415,2026-04-06 03:34:19,CUS-004258,PROD-0290,Tecnología,1,6316.47,0.0,6316.47,Débito,Online
SALE-000416,2026-02-10 17:20:53,CUS-008276,PROD-0096,Hogar,3,953.29,0.0,2859.87,Débito,Online
SALE-000417,2026-05-01 03:58:07,CUS-003550,PROD-0004,Hogar,1,751.46,0.0,751.46,Efectivo,San Isidro
SALE-000418,2026-04-18 08:00:36,CUS-006875,PROD-0058,Tecnología,3,3911.46,0.0,11734.38,Efectivo,Miraflores
SALE-000419,2026-01-16 10:03:44,CUS-001143,PROD-0547,Moda,1,336.34,0.0,336.34,Efectivo,Miraflores
SALE-000420,2026-04-15 14:37:24,CUS-008223,PROD-0207,Moda,2,245.39,0.0,490.78,Tarjeta CMR,San Isidro
SALE-000421,2026-02-01 02:44:23,CUS-006069,PROD-0214,Tecnología,1,2471.29,0.15,2100.6,Tarjeta CMR,Online
SALE-000422,2026-01-10 19:55:52,CUS-002857,PROD-0243,Moda,2,343.91,0.0,687.82,Tarjeta CMR,Lima Centro
